Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
14 AUG 2026,EASTSILK,BE,EASTERN SILK INDUSTRIES L,Listed    ,14 AUG 2026,               2.00,           5000000,             59.55,      297800000.00  
14 AUG 2026,EBGNG,EQ,GNG ELECTRONICS LIMITED  ,Listed    ,14 AUG 2026,               2.00,         114011517,            565.20,    64439309408.40     
14 AUG 2026,ECLERX,EQ,ECLERX SERVICES LTD      ,Listed    ,14 AUG 2026,              10.00,          94050718,           1897.00,   178414212046.00    
14 AUG 2026,ECOLINE,ST,ECOLINE EXIM LIMITED     ,Listed    ,14 AUG 2026,              10.00,          20515376,            186.65,     3829194930.40   
14 AUG 2026,ECOSMOBLTY,BE,ECOS (INDIA) MOB & HOSP L,Listed    ,14 AUG 2026,               2.00,          60000000,            120.25,     7215600000.00
14 AUG 2026,EDELWEISS,EQ,EDELWEISS FIN SERV LTD   ,Listed    ,14 AUG 2026,               1.00,         946531653,            122.00,   115457931032.95 
14 AUG 2026,EEPL,SM,EPPELTONE ENGINEERS LTD  ,Listed    ,14 AUG 2026,              10.00,          12959312,            140.10,     1815599611.20      
14 AUG 2026,EFACTOR,SM,E FACTOR EXPERIENCES LTD ,Listed    ,14 AUG 2026,              10.00,          13131398,            196.50,     2580319707.00   
14 AUG 2026,EFCIL,EQ,EFC (I) LIMITED          ,Listed    ,14 AUG 2026,               2.00,         147946162,            179.90,    26618473467.05     
14 AUG 2026,EFFWA,ST,EFFWA INFRA & RESEARCH L ,Listed    ,14 AUG 2026,              10.00,          23147167,            361.00,     8356127287.00     
14 AUG 2026,EFORCE,SM,ELECTRO FORCE (INDIA) LTD,Listed    ,14 AUG 2026,              10.00,          23400001,             21.00,      491400021.00    
14 AUG 2026,EICHERMOT,EQ,EICHER MOTORS LTD        ,Listed    ,14 AUG 2026,               1.00,         274497530,           8066.50,  2214234325745.00 
14 AUG 2026,EIDPARRY,EQ,EID PARRY INDIA LTD      ,Listed    ,14 AUG 2026,               1.00,         177926042,            775.20,   137928267758.40  
14 AUG 2026,EIEL,EQ,ENVIRO INFRA ENGINEERS L ,Listed    ,14 AUG 2026,              10.00,         175530000,            196.75,    34532016900.00      
14 AUG 2026,EIFFL,BE,EURO (I) FRESH FOODS LTD ,Listed    ,14 AUG 2026,              10.00,          24800000,            274.70,     6812560000.00     
14 AUG 2026,EIHAHOTELS,EQ,EIH ASSOCIATED HOTELS LTD,Listed    ,14 AUG 2026,              10.00,          60936294,            299.25,    18235185979.50
14 AUG 2026,EIHOTEL,EQ,EIH LIMITED              ,Listed    ,14 AUG 2026,               2.00,         625364182,            300.35,   187828132063.70   
14 AUG 2026,EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD ,Listed    ,14 AUG 2026,              10.00,           5768385,           2005.50,    11568496117.50
14 AUG 2026,EKC,EQ,EVEREST KANTO CYLINDERLTD,Listed    ,14 AUG 2026,               2.00,         112207682,            110.40,    12388850169.60       
14 AUG 2026,ELANTAS,EQ,ELANTAS BECK INDIA LTD.  ,Permitted ,14 AUG 2026,              10.00,           7927682,          11807.50,    93606105215.00   
14 AUG 2026,ELCIDIN,EQ,ELCID INVESTMENTS LTD.   ,Permitted ,14 AUG 2026,              10.00,            200000,         110390.00,    22078000000.00   
14 AUG 2026,ELDEHSG,EQ,ELDECO HSG & IND LTD.    ,Listed    ,14 AUG 2026,               2.00,           9833000,            759.30,     7466196900.00   
14 AUG 2026,ELECON,EQ,ELECON ENG. CO. LTD      ,Listed    ,14 AUG 2026,               1.00,         224399930,            432.35,    97019309735.50    
14 AUG 2026,ELECTCAST,EQ,ELECTROSTEEL CASTINGS LTD,Listed    ,14 AUG 2026,               1.00,         618184591,             70.75,    43730377967.35 
14 AUG 2026,ELECTHERM,EQ,ELECTROTHERM (I) LTD.    ,Listed    ,14 AUG 2026,              10.00,          12742814,           1003.50,    12787413849.00 
14 AUG 2026,ELGIEQUIP,EQ,ELGI EQUIPMENTS LTD      ,Listed    ,14 AUG 2026,               1.00,         316909016,            609.50,   193156045252.00 
14 AUG 2026,ELGIRUBCO,EQ,ELGI RUBBER CO. LTD      ,Listed    ,14 AUG 2026,               1.00,          50050000,             58.35,     2919416500.00 
14 AUG 2026,ELGNZ,SM,ELEGANZ INTERIORS LIMITED,Listed    ,14 AUG 2026,              10.00,          22599626,             86.05,     1944697817.30     
14 AUG 2026,ELIN,EQ,ELIN ELECTRONICS LIMITED ,Listed    ,14 AUG 2026,               5.00,          49709220,            101.55,     5047971291.00      
14 AUG 2026,ELITECON,EQ,ELITECON INTERNATIONAL L ,Permitted ,14 AUG 2026,               1.00,        1598500000,             17.15,    27446245000.00  
14 AUG 2026,ELLEN,EQ,ELLENBARRIE INDUS GASES L,Listed    ,14 AUG 2026,               2.00,         140935600,            332.60,    46875180560.00     
14 AUG 2026,ELPROINTL,EQ,ELPRO INTERNATIONAL LTD  ,Permitted ,14 AUG 2026,               1.00,         169479130,            174.85,    29633425880.50 
14 AUG 2026,EMAMILTD,EQ,EMAMI LIMITED            ,Listed    ,14 AUG 2026,               1.00,         436500000,            403.30,   176040450000.00  
14 AUG 2026,EMAMIPAP,BE,EMAMI PAPER MILLS LIMITED,Listed    ,14 AUG 2026,               2.00,          60499050,            109.15,     6604076298.00  
14 AUG 2026,EMAMIREAL,EQ,EMAMI REALTY LIMITED     ,Listed    ,14 AUG 2026,               2.00,          52033889,             75.25,     3916590825.05 
14 AUG 2026,EMAPARTNER,SM,EMA PARTNERS INDIA LTD   ,Listed    ,14 AUG 2026,               5.00,          22521426,             79.10,     1781444796.60
14 AUG 2026,EMBASSY,RR,EMBASSY OFFICE PARKS REIT,Listed    ,14 AUG 2026,             300.00,         947893743,            452.60,   429026187019.25   
14 AUG 2026,EMBDL,EQ,EMBASSY DEVELOPMENTS LTD ,Listed    ,14 AUG 2026,               2.00,        1390633433,             61.60,    85690832141.45     
14 AUG 2026,EMCURE,EQ,EMCURE PHARMACEUTICALS L ,Listed    ,14 AUG 2026,              10.00,         189659547,           1932.30,   366479142668.10    
14 AUG 2026,EMIL,EQ,ELECTRONICS MART IND LTD ,Listed    ,14 AUG 2026,              10.00,         384748762,            189.45,    72886805473.30      
14 AUG 2026,EMKAY,EQ,EMKAY GLOBAL FIN SERV LTD,Listed    ,14 AUG 2026,              10.00,          27130131,            237.10,     6432825361.40     
14 AUG 2026,EMKAYTOOLS,SM,EMKAY TAP & CUT. TOOL LTD,Listed    ,14 AUG 2026,              10.00,          10671300,             92.95,      991897335.00
14 AUG 2026,EMMBI,BE,EMMBI INDUSTRIES LIMITED ,Listed    ,14 AUG 2026,              10.00,          19240250,             85.70,     1649274230.00     
14 AUG 2026,EMMIL,SM,ENERGY MISSION MACH IND L,Listed    ,14 AUG 2026,              10.00,          11326500,            125.00,     1415812500.00     
14 AUG 2026,EMMVEE,EQ,EMMVEE PHOTOVOLTAIC PWR L,Listed    ,14 AUG 2026,               2.00,         692345033,            321.50,   222588928109.50    
14 AUG 2026,EMPOWER,BE,EMPOWER INDIA LTD.       ,Permitted ,14 AUG 2026,               1.00,        1163798560,              2.10,     2432338990.40   
14 AUG 2026,EMSLIMITED,EQ,EMS LIMITED              ,Listed    ,14 AUG 2026,              10.00,          55530807,            362.70,    20141023698.90
14 AUG 2026,EMUDHRA,EQ,EMUDHRA LIMITED          ,Listed    ,14 AUG 2026,               5.00,          82811707,            518.80,    42962713591.60   
14 AUG 2026,ENCOMPAS,SM,ENCOMPASS DESIGN INDIA L ,Listed    ,14 AUG 2026,              10.00,          14183544,            235.90,     3345898029.60  
14 AUG 2026,ENDURANCE,EQ,ENDURANCE TECHNO. LTD.   ,Listed    ,14 AUG 2026,              10.00,         140662848,           2899.00,   407781596352.00 
14 AUG 2026,ENERGYDEV,EQ,ENERGY DEVE. CO.LTD      ,Listed    ,14 AUG 2026,              10.00,          47500000,             16.85,      800375000.00 
14 AUG 2026,ENFUSE,SM,ENFUSE SOLUTIONS LIMITED ,Listed    ,14 AUG 2026,              10.00,           8847600,            165.05,     1460296380.00    
14 AUG 2026,ENGINERSIN,EQ,ENGINEERS INDIA LTD      ,Listed    ,14 AUG 2026,               5.00,         562042373,            243.70,   136958485452.65
14 AUG 2026,ENIL,EQ,ENTERTAIN NET. IND. LTD. ,Listed    ,14 AUG 2026,              10.00,          47670415,            101.00,     4815188619.15      
14 AUG 2026,ENRIN,EQ,SIEMENS ENERGY INDIA LTD ,Listed    ,14 AUG 2026,               2.00,         356120505,           3536.30,  1259348941831.50     
14 AUG 2026,ENSER,SM,ENSER COMMUNICATIONS LTD ,Listed    ,14 AUG 2026,               2.00,          87160590,             14.30,     1246396437.00     
14 AUG 2026,ENTERO,EQ,ENTERO HEALTHCARE SOLU L ,Listed    ,14 AUG 2026,              10.00,          43518177,           1416.60,    61647849538.20    
14 AUG 2026,ENVIRO,SM,ENVIROTECH SYSTEMS LTD   ,Listed    ,14 AUG 2026,              10.00,          18790000,             74.45,     1398915500.00    
14 AUG 2026,EPACK,EQ,EPACK DURABLE LIMITED    ,Listed    ,14 AUG 2026,              10.00,          96228477,            215.45,    20734349939.20     
14 AUG 2026,EPACKPEB,EQ,EPACK PREFAB TECHN LTD   ,Listed    ,14 AUG 2026,               2.00,         100628849,            229.70,    23114446615.30  
14 AUG 2026,EPIGRAL,EQ,EPIGRAL LIMITED          ,Listed    ,14 AUG 2026,              10.00,          43141338,           1098.40,    47386445659.20   
14 AUG 2026,EPL,EQ,EPL LIMITED              ,Listed    ,14 AUG 2026,               2.00,         320336779,            244.60,    78354376143.40       
14 AUG 2026,EPWINDIA,ST,EPW INDIA LIMITED        ,Listed    ,14 AUG 2026,               5.00,          11479600,            215.00,     2468114000.00  
14 AUG 2026,EQUIPPP,BE,EQUIPPP SOC IMP TECH LTD ,Listed    ,14 AUG 2026,               1.00,         103095225,             21.50,     2216547337.50   
14 AUG 2026,EQUITASBNK,EQ,EQUITAS SMALL FIN BNK LTD,Listed    ,14 AUG 2026,              10.00,        1143721806,             74.50,    85230148983.10
14 AUG 2026,ERIS,EQ,ERIS LIFESCIENCES LIMITED,Listed    ,14 AUG 2026,               1.00,         138567256,           1358.50,   188243617276.00      
14 AUG 2026,ESABINDIA,EQ,ESAB INDIA LTD           ,Listed    ,14 AUG 2026,              10.00,          15393020,           6232.00,    95929300640.00 
14 AUG 2026,ESAFSFB,BE,ESAF SMALL FINANCE BANK L,Listed    ,14 AUG 2026,              10.00,         515951795,             38.60,    19926058322.90   
14 AUG 2026,ESCONET,SM,ESCONET TECHNOLOGIES LTD ,Listed    ,14 AUG 2026,              10.00,          13196238,            213.30,     2814757565.40   
14 AUG 2026,ESCORTS,EQ,ESCORTS KUBOTA LIMITED   ,Listed    ,14 AUG 2026,              10.00,         111877754,           3113.70,   348353762629.80   
14 AUG 2026,ESFL,SM,ESSEN SPECIALITY FILMS L ,Listed    ,14 AUG 2026,              10.00,          24839040,            134.00,     3328431360.00      
14 AUG 2026,ESPRIT,SM,ESPRIT STONES LIMITED    ,Listed    ,14 AUG 2026,              10.00,          21945200,             68.00,     1492273600.00    
14 AUG 2026,ESSARSHPNG,EQ,ESSAR SHIPPING LTD       ,Listed    ,14 AUG 2026,              10.00,         206976072,             17.50,     3620011499.30
14 AUG 2026,ESSENTIA,EQ,INTEGRA ESSENTIA LIMITED ,Listed    ,14 AUG 2026,               1.00,        1755283254,              1.40,     2422290890.50  
14 AUG 2026,ESTER,EQ,ESTER INDUSTRIES LTD     ,Listed    ,14 AUG 2026,               5.00,         104295042,            101.00,    10535885142.85     
14 AUG 2026,ETERNAL,EQ,ETERNAL LIMITED          ,Listed    ,14 AUG 2026,               1.00,        9650350647,            318.50,  3073636681069.50   
14 AUG 2026,ETHOSLTD,EQ,ETHOS LIMITED            ,Listed    ,14 AUG 2026,              10.00,          26757693,           2747.40,    73514085748.20  
14 AUG 2026,ETL,SM,EMKAY TOOLS LIMITED      ,Listed    ,13 AUG 2026,               1.00,          10671300,           1029.00,    10980767700.00       
14 AUG 2026,ETML,SM,EMERALD TYRE MANUF LTD   ,Listed    ,14 AUG 2026,              10.00,          19476512,             83.75,     1631157880.00      
14 AUG 2026,EUREKAFORB,EQ,EUREKA FORBES LIMITED    ,Listed    ,14 AUG 2026,              10.00,         193419186,            442.75,    85636344601.50
14 AUG 2026,EUROBOND,EQ,EURO PANEL PRODUCTS LTD  ,Listed    ,14 AUG 2026,              10.00,          24500000,            158.45,     3881780000.00  
14 AUG 2026,EUROPRATIK,EQ,EURO PRATIK SALES LIMITED,Listed    ,14 AUG 2026,               1.00,         102200000,            287.40,    29372280000.00
14 AUG 2026,EUROTEXIND,BE,EUROTEX IND & EXPORTS LTD,Listed    ,14 AUG 2026,              10.00,           8749865,             13.90,      121798120.80
14 AUG 2026,EVEREADY,EQ,EVEREADY INDS. IND.  LTD.,Listed    ,14 AUG 2026,               5.00,          72687260,            356.50,    25913008190.00  
14 AUG 2026,EVERESTIND,BE,EVEREST INDUSTRIES LTD   ,Listed    ,14 AUG 2026,              10.00,          15855754,            456.65,     7240530064.10
14 AUG 2026,EXCELINDUS,EQ,EXCEL INDUSTRIES LTD     ,Listed    ,14 AUG 2026,               5.00,          12570692,           1013.65,    12742281945.80
14 AUG 2026,EXCELLENT,ST,EXCELLENT WIRES N PACK L ,Listed    ,13 AUG 2026,              10.00,           4470000,            215.00,      961050000.00 
14 AUG 2026,EXCELSOFT,EQ,EXCELSOFT TECHNOLOGIES L ,Listed    ,14 AUG 2026,              10.00,         115084164,             73.95,     8511624769.45 
14 AUG 2026,EXICOM,EQ,EXICOM TELE SYSTEMS LTD  ,Listed    ,14 AUG 2026,              10.00,         139079771,            151.80,    21110918440.10    
14 AUG 2026,EXIDEIND,EQ,EXIDE INDUSTRIES LTD     ,Listed    ,14 AUG 2026,               1.00,         850000000,            476.10,   404685000000.00  
14 AUG 2026,EXIMROUTES,SM,EXIM ROUTES LIMITED      ,Listed    ,14 AUG 2026,               5.00,          18752000,            107.10,     2008339200.00
14 AUG 2026,EXPLEOSOL,EQ,EXPLEO SOLUTIONS LIMITED ,Listed    ,14 AUG 2026,              10.00,          15519739,            815.95,    12663331037.05 
14 AUG 2026,EXXARO,EQ,EXXARO TILES LIMITED     ,Listed    ,14 AUG 2026,               1.00,         447410700,              6.20,     2769472233.00    
14 AUG 2026,FABTECH,EQ,FABTECH TECHNOLOGIES LTD ,Listed    ,14 AUG 2026,              10.00,          44450794,            147.75,     6568493829.40   
14 AUG 2026,FACT,EQ,FACT LTD                 ,Listed    ,14 AUG 2026,              10.00,         647071974,            807.70,   522640033399.80      
14 AUG 2026,FAIRCHEMOR,BE,FAIRCHEM ORGANICS LIMITED,Listed    ,14 AUG 2026,              10.00,          12595902,            701.40,     8834765662.80
14 AUG 2026,FALCONTECH,SM,FALCON TECHNOPROJ IND LTD,Listed    ,14 AUG 2026,              10.00,          26783965,             12.35,      330781967.75
14 AUG 2026,FAZE3Q,EQ,FAZE THREE LIMITED       ,Listed    ,14 AUG 2026,              10.00,          24319000,            487.35,    11851864650.00    
14 AUG 2026,FCL,EQ,FINEOTEX CHEMICAL LIMITED,Listed    ,14 AUG 2026,               1.00,        1164500900,             43.35,    50492759024.00       
14 AUG 2026,FCSSOFT,EQ,FCS SOFTWARE SOLN. LTD.  ,Listed    ,14 AUG 2026,               1.00,        1709553100,              1.50,     2547234119.00   
14 AUG 2026,FDC,EQ,FDC LIMITED              ,Listed    ,14 AUG 2026,               1.00,         162810084,            354.20,    57667331752.80       
14 AUG 2026,FEDDERSHOL,EQ,FEDDERS HOLDING LTD.     ,Permitted ,14 AUG 2026,               1.00,         201415970,             42.20,     8495725614.60
14 AUG 2026,FEDERALBNK,EQ,FEDERAL BANK LTD         ,Listed    ,14 AUG 2026,               2.00,        2468325038,            351.30,   867122585849.40
14 AUG 2026,FEDFINA,EQ,FEDBANK FINANCIAL SER L  ,Listed    ,14 AUG 2026,              10.00,         374511445,            150.85,    56502541707.15   
14 AUG 2026,FEL,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,14 AUG 2026,               2.00,         454930401,              0.40,      177422856.40       
14 AUG 2026,FELDVR,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,14 AUG 2026,               2.00,          39374679,              2.35,       92924242.45    
14 AUG 2026,FELIX,SM,FELIX INDUSTRIES LTD.    ,Listed    ,14 AUG 2026,              10.00,          17206350,            190.60,     3279530310.00     
14 AUG 2026,FERMENTA,EQ,FERMENTA BIOTECH LTD.    ,Listed    ,14 AUG 2026,               5.00,          29430987,            450.05,    13245415699.35  
14 AUG 2026,FIBERWEB,EQ,FIBERWEB INDIA LIMITED   ,Listed    ,14 AUG 2026,              10.00,          28791710,             29.00,      835535424.20  
14 AUG 2026,FIDEL,SM,FIDEL SOFTECH LIMITED    ,Listed    ,14 AUG 2026,              10.00,          13750560,            135.90,     1868701104.00     
14 AUG 2026,FIEMIND,EQ,FIEM INDUSTRIES LIMITED  ,Listed    ,14 AUG 2026,              10.00,          26319660,           2350.40,    61861728864.00   
14 AUG 2026,FILATEX,EQ,FILATEX INDIA LTD        ,Listed    ,14 AUG 2026,               1.00,         444058375,             81.40,    36141911141.25   
14 AUG 2026,FILATFASH,EQ,FILATEX FASHIONS LIMITED ,Listed    ,14 AUG 2026,               1.00,        8334072725,              0.20,     1500133090.50 
14 AUG 2026,FINBUD,SM,FINBUD FINANCIAL SERV LTD,Listed    ,14 AUG 2026,              10.00,          19049480,            139.50,     2657402460.00    
14 AUG 2026,FINCABLES,EQ,FINOLEX CABLES LTD       ,Listed    ,14 AUG 2026,               2.00,         152939345,           1246.85,   190692422313.25 
14 AUG 2026,FINEORG,EQ,FINE ORGANIC IND. LTD.   ,Listed    ,14 AUG 2026,               5.00,          30659976,           5143.80,   157708784548.80   
