7,532683,38261200
7,500049,3581791710
7,500103,1462466460
7,543428,28551840
7,522275,122902560
7,544238,144958080
7,500550,89030250
7,532667,12069455200
7,541154,187257000
7,517174,2210500
7,544277,94924830
7,500002,52977000
7,500480,135828000
7,543187,12480160
7,539083,967813280
7,500093,677222910
7,541143,91640750
7,543664,31506450
7,522113,36105120
7,532259,16870560
7,532830,120892500
7,540678,84185920
7,544081,84146510
7,517569,61184640
7,533293,82854630
7,543237,76642200
7,542652,52694950
7,539006,5997200
7,509930,64783770
7,522074,215498120
7,517271,113649950
8,540902,21836400
8,500820,450823060
8,509480,279840720
8,500575,225001800
8,517354,250902800
8,540699,41345360
8,543278,382113800
8,500067,127481300
8,500114,408381560
8,539876,637475850
10,534309,1026000000
10,543257,1960275900
10,541143,91640750
10,539336,392839300
10,541154,187257000
10,544801,130946433
10,532525,1999804300
10,532134,1861690320
10,532149,1229220360
10,500049,3581791710
10,500103,1462466460
10,500547,1952311050
10,532483,3356140870
10,532885,995654110
10,513599,328788160
10,500104,957520350
10,541956,329180600
10,532814,350210640
10,530965,3671521880
10,532388,1347961300
10,533278,2280209360
10,531344,342728100
10,532178,275400580
10,532155,2695791000
10,500109,175259900
10,533098,3113960850
10,532555,4751366340
10,532234,899949680
10,513683,318926510
10,500312,3899886490
10,533106,536780640
10,532461,3447882900
10,524230,137922000
10,541556,134569120
10,533206,707363100
10,532810,1452044880
10,532898,4557295960
10,500112,4153778100
10,532505,1128560310
10,532477,1908401500
10,500113,1445532200
10,532955,1237615280
10,542649,562955400
10,500106,673578500
10,500110,47651520
10,542011,28638000
10,544026,786584680
10,542830,304000000
10,543768,1142936340
10,500048,38312940
10,532181,82680000
10,532209,440472800
10,543526,505999840
10,526371,3428809020
10,540769,247200000
10,540678,84185920
10,540755,315792000
10,540530,500475000
10,544289,926896300
10,543237,76642200
10,543265,86653260
11,543265,86653260
11,532822,27085758750
11,532748,100878830
11,532541,348813120
11,540595,81761320
11,532454,3046637500
11,534816,1292699870
11,532281,1058329350
11,500183,1086727420
11,500209,3487835780
